,asin,product name,ratings,reviews,helpful,date,Unnamed: 6,target,text
3902,1524763136,Becoming,1,"

  I loved this book! It was beautifully written and showed how one very special family survived the office of first family with grace and class! I would recommend this book highly!

",0,22-Jan-19,,n,"

  I loved this book! It was beautifully written and showed how one very special family survived the office of first family with grace and class! I would recommend this book highly!

"
3903,1524763136,Becoming,5,"

  It was like having a conversation with a very dear smart and loving friend  I will probably read it again because it's filled with so much hope humor and honesty

",0,7-Mar-19,,p,"

  It was like having a conversation with a very dear smart and loving friend  I will probably read it again because it's filled with so much hope humor and honesty

"
3904,1524763136,Becoming,5,"

  Been wanting to read this forever!

",0,6-Jul-20,,p,"

  Been wanting to read this forever!

"
3905,1524763136,Becoming,5,"

  This book is so real and engaging. I feel like I know her as a good friend now.  She was just like me or any other goal oriented, determined yet, family oriented woman.

",0,10-Jan-19,,p,"

  This book is so real and engaging. I feel like I know her as a good friend now.  She was just like me or any other goal oriented, determined yet, family oriented woman.

"
3906,1524763136,Becoming,4,"

  This book is definitely worth it! Am I enough? YES I AM!!! A question that no longer crosses my mind. Thank you Forever My First Lady for your countless reassurance.

",1,8-Jun-20,,p,"

  This book is definitely worth it! Am I enough? YES I AM!!! A question that no longer crosses my mind. Thank you Forever My First Lady for your countless reassurance.

"
3907,1524763136,Becoming,5,"

  It is refreshing to see a grammatically correct read that captured me wholeheartedly. I felt her experiences as if I were with her. Kudos to writers and to Mrs. Obama, who will go down in history as the most influential First Lady and human being alive. Bravo!

",1,8-Jan-19,,p,"

  It is refreshing to see a grammatically correct read that captured me wholeheartedly. I felt her experiences as if I were with her. Kudos to writers and to Mrs. Obama, who will go down in history as the most influential First Lady and human being alive. Bravo!

"
3908,1524763136,Becoming,5,"

  I really enjoy this book, Michele shares so much of her life. She is truly dedicated to whatever task she takes on. I found the book to be reall, motivsting and informative.

",0,13-Feb-19,,p,"

  I really enjoy this book, Michele shares so much of her life. She is truly dedicated to whatever task she takes on. I found the book to be reall, motivsting and informative.

"
3909,1524763136,Becoming,5,"

  This will open your eyes to to how they lived in the whitehouse and how they lived their privates lives.Really an interesting read.

",0,13-Apr-19,,p,"

  This will open your eyes to to how they lived in the whitehouse and how they lived their privates lives.Really an interesting read.

"
3910,1524763136,Becoming,5,"

  All like ... nothing but like for this book ... worth the purchase!!!

",1,26-Dec-18,,p,"

  All like ... nothing but like for this book ... worth the purchase!!!

"
3911,1524763136,Becoming,5,"

  Whether you were an Obama supporter or not; we cannot deny the wonderful legacy Michelle Obama left for our country. She welcomed us into her family and home and advocated for women/girls, the military and their families and her love for making children healthy.  Great story.

",0,20-Apr-19,,p,"

  Whether you were an Obama supporter or not; we cannot deny the wonderful legacy Michelle Obama left for our country. She welcomed us into her family and home and advocated for women/girls, the military and their families and her love for making children healthy.  Great story.

"
3912,1524763136,Becoming,5,"

  I loved reading about Mrs. Obama life experiences. She is a role model for alto emulate. Thank you Mrs. Obama!

",1,28-Nov-18,,p,"

  I loved reading about Mrs. Obama life experiences. She is a role model for alto emulate. Thank you Mrs. Obama!

"
3913,1524763136,Becoming,5,"

  I loved this book. I have admired Michelle Obama but reading this book made me love her even more. Her parents were remarkable. The book very well written. I would definitely recommend this book.

",0,13-Nov-19,,p,"

  I loved this book. I have admired Michelle Obama but reading this book made me love her even more. Her parents were remarkable. The book very well written. I would definitely recommend this book.

"
3914,1524763136,Becoming,5,"

  This is an inspirational and heartwarming book. To see her, a person that I admire so deeply, as a “real” human being going through the process and the struggle of a successful life. Seeing her role as a daughter, student, professional, women, mother, friend, wife, first lady of the United States and a fearless leader really inspired me. I am happily pursuing my Masters Degree and becoming a better version of my dream self

",0,15-May-19,,p,"

  This is an inspirational and heartwarming book. To see her, a person that I admire so deeply, as a “real” human being going through the process and the struggle of a successful life. Seeing her role as a daughter, student, professional, women, mother, friend, wife, first lady of the United States and a fearless leader really inspired me. I am happily pursuing my Masters Degree and becoming a better version of my dream self

"
3915,1524763136,Becoming,1,"

  This has been a wonderful company keeper while traveling. I loved it.

",0,5-Feb-20,,n,"

  This has been a wonderful company keeper while traveling. I loved it.

"
3916,1524763136,Becoming,5,"

  Calls you to reflect on your own life and contemplate how you can make more of an impact in this world

",1,8-Jan-19,,p,"

  Calls you to reflect on your own life and contemplate how you can make more of an impact in this world

"
3917,1524763136,Becoming,5,"

  It is so refreshing to be reminded of the intellectual content and moral tone we were lucky enough to experience as a nation. It’s a lovely and easy read. It’s not a “can’t  put it down” book, but it gives great insight to the daily intensity and responsibilities that go with the job.

",0,30-Jan-19,,p,"

  It is so refreshing to be reminded of the intellectual content and moral tone we were lucky enough to experience as a nation. It’s a lovely and easy read. It’s not a “can’t  put it down” book, but it gives great insight to the daily intensity and responsibilities that go with the job.

"
